url,name,price,screen_size,ssd,cpu,ram,os,gpu,scraped_at,source
https://www.mediamarkt.com.tr/tr/product/_hp-probook-440-g11-intel-core-ultra-7-155h-16-gb-ram-512-gb-ssd-geforce-rtxtm-2050-14-inc-windows-11-pro-laptop-gri-142681912.html,"HP ProBook 440 G11 Intel Core Ultra 7, 155H 16 GB RAM 512 GB SSD GeForce RTX™ 2050 14 inç Windows 11 Pro Laptop Gri",57679.0,"15.6""",512GB,ULTRA 7,16GB,Windows 11,rtx3050,2025-10-16 22:26:46,mediamarkt
https://www.mediamarkt.com.tr/tr/product/_dell-latitude-3550-n007l355015u64-i5-1335u-64-gb-ram-512-gb-ssd-grafik-karti-bulunmuyor-156-inc-ubuntu-laptop-gri-163208497.html,"DELL Latitude 3550 N007L355015U64 i5-1335U 64 GB RAM 512 GB SSD Grafik Kartı Bulunmuyor 15,6 inç Ubuntu Laptop Gri",38839.0,"15.6""",512GB,I5,64GB,Linux,integrated,2025-10-16 22:26:46,mediamarkt
https://www.mediamarkt.com.tr/tr/product/_dell-latitude-5450-n012l545014w-642-ultra-7-155u-64-gb-ram-2-tb-ssd-grafik-karti-bulunmuyor-14-inc-windows-11-pro-laptop-siyah-163208498.html,DELL Latitude 5450 N012L545014W-642 Ultra 7 155U 64 GB RAM 2 TB SSD Grafik Kartı Bulunmuyor 14 inç Windows 11 Pro Laptop Siyah,75059.0,"15.6""",2048GB,ULTRA 7,64GB,Windows 11,integrated,2025-10-16 22:26:46,mediamarkt
https://www.mediamarkt.com.tr/tr/product/_dell-latitude-5450-n012l545014w-ultra-7-155u-16-gb-ram-512-gb-ssd-grafik-karti-bulunmuyor-14-inc-windows-11-pro-laptop-siyah-163208517.html,DELL Latitude 5450 N012L545014W Ultra 7 155U 16 GB RAM 512 GB SSD Grafik Kartı Bulunmuyor 14 inç Windows 11 Pro Laptop Siyah,55359.0,"15.6""",512GB,ULTRA 7,16GB,Windows 11,integrated,2025-10-16 22:26:46,mediamarkt
https://www.mediamarkt.com.tr/tr/product/_dell-latitude-3550-n010l355015-u-642-i7-1355u-64-gb-ram-2-tb-ssd-grafik-karti-bulunmuyor-156-inc-freedos-laptop-siyah-163208647.html,"DELL Latitude 3550 N010L355015-U-642 i7-1355U 64 GB RAM 2 TB SSD Grafik Kartı Bulunmuyor 15,6 inç FreeDOS Laptop Siyah",57389.0,"15.6""",2048GB,I5,64GB,FreeDOS,integrated,2025-10-16 22:26:46,mediamarkt
https://www.mediamarkt.com.tr/tr/product/_dell-latitude-3550-n007l355015u321-i5-1335u-32-gb-ram-1-tb-ssd-grafik-karti-bulunmuyor-156-inc-freedos-laptop-gri-163208648.html,"DELL Latitude 3550 N007L355015U321 i5-1335U 32 GB RAM 1 TB SSD Grafik Kartı Bulunmuyor 15,6 inç FreeDOS Laptop Gri",37099.0,"15.6""",1024GB,I5,32GB,FreeDOS,integrated,2025-10-16 22:26:46,mediamarkt
https://www.incehesap.com/asus-vivobook-ih1-15-x1504va-nj2273w-i5-1334u-16gb-ram-512gb-ssd-15-6-w11-gri-fiyati-84042/,Asus Vivobook IH1 15 X1504VA-NJ2273W I5-1334U 16GB RAM 512GB SSD 15.6″ W11 Gri,17999.0,15.6,512.0,i5,16.0,Windows 11,integrated,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/lenovo-x13-yoga-g4-21f3s2gk00-i7-1355u-16gb-512gb-ssd-13-3-touch-freedos-fiyati-83504/,LENOVO X13 YOGA G4 21F3S2GK00 İ7-1355U 16GB 512GB SSD 13.3″ TOUCH FreeDOS,62599.0,13.3,512.0,i7,16.0,FreeDOS,integrated,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/15iax9-83gs00rytr-fiyati-83348/,LENOVO LOQ 15IAX9 83GS00RYTR i5-12600HX 24GB 1TB SSD 6GB RTX4050 FDOS,37459.0,,1024.0,i5,24.0,,rtx4050,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/asus-vivobook-ih5-15-x1504va-nj413-i7-1355u-24gb-512tb-ssd-15-6-fhd-freedos-tasinabilir-bilgisayar-fiyati-82973/,"Asus Vivobook IH5 15 X1504VA-NJ413 i7-1355U 24GB 512TB SSD 15,6″ FHD Freedos Taşınabilir Bilgisayar",21899.0,15.6,,i7,24.0,FreeDOS,integrated,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/asus-vivobook-ih4-15-x1504va-nj413-i7-1355u-16gb-512gb-ssd-15-6-fhd-freedos-tasinabilir-bilgisayar-fiyati-82971/,"Asus Vivobook IH4 15 X1504VA-NJ413 i7-1355U 16GB 512GB SSD 15,6″ FHD Freedos Taşınabilir Bilgisayar",20999.0,15.6,512.0,i7,16.0,FreeDOS,integrated,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/asus-vivobook-ih2-15-x1504va-nj413-i7-1355u-24gb-1tb-ssd-15-6-fhd-freedos-tasinabilir-bilgisayar-fiyati-82967/,"Asus Vivobook IH2 15 X1504VA-NJ413 i7-1355U 24GB 1TB SSD 15,6″ FHD Freedos Taşınabilir Bilgisayar",24799.0,15.6,1024.0,i7,24.0,FreeDOS,integrated,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/msi-modern-14-f13mg-429xtr-freedos-gri-notebook-fiyati-82474/,MSI Modern 14 F13MG-429XTR i5-1334U 16GB DDR4 UMA 512GB SSD 14″ FHD FreeDOS Gri Notebook,22499.0,,512.0,i5,16.0,FreeDOS,integrated,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/msi-nb-stealth-ai-a2hwfg-062tr-gaming-notebook-fiyati-82468/,MSI NB Stealth 16 AI A2HWFG-062TR Intel Core Ultra 9 285H 32GB DDR5 1TB SSD 8GB RTX5060 GDDR7 16″ QHD+ OLED 240Hz W11 Gaming Notebook,94999.0,,1024.0,ultra9,32.0,Windows 11,rtx5060,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/msi-vector-18-hx-ai-a2xwig-666xtr-intel-core-ultra-9-275hx-32gb-ddr5-1tb-ssd-16gb-rtx5080-gddr7-16-2k-qhd-freedos-gaming-notebook-fiyati-82367/,MSI Vector 18 HX AI A2XWIG-666XTR Intel Core Ultra 9 275HX 32GB DDR5 1TB SSD 16GB RTX5080 GDDR7 16″ 2K QHD+ FreeDOS 240Hz Gaming (Oyuncu) Notebook,125649.0,,1024.0,ultra9,32.0,FreeDOS,rtx5080,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/msi-vector-16-hx-ai-a2xwig-090xtr-intel-core-ultra-9-275hx-16gb-ddr5-1tb-ssd-16gb-rtx5080-gddr7-16-2k-qhd-freedos-gaming-oyuncu-notebook-fiyati-82364/,MSI Vector 16 HX AI A2XWIG-090XTR Intel Core Ultra 9 275HX 16GB DDR5 1TB SSD 16GB RTX5080 GDDR7 16″ 2K QHD+ FreeDOS Gaming (Oyuncu) Notebook,115899.0,,1024.0,ultra9,16.0,FreeDOS,rtx5080,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/msi-katana-17-hx-b14wfk-216xtr-i7-14650hx-32gb-ddr5-rtx5060-gddr7-8gb-1tb-ssd-17-3-qhd-240hz-dos-notebook-fiyati-82165/,MSI Katana 17 HX B14WFK-216XTR i7-14650HX 32GB DDR5 RTX5060 GDDR7 8GB 1TB SSD 17.3 QHD 240Hz DOS Gaming (Oyuncu) Notebook,82599.0,17.3,1024.0,i7,32.0,,rtx5060,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/asus-tuf-gaming-f16-fx608jh-rv010-gaming-intel-core-i5-13450hx-16gb-ddr5-512gb-ssd-rtx5050-8gb-16-inc-wuxga-165hz-ips-freedos-gaming-laptop-fiyati-81770/,ASUS TUF Gaming F16 FX608JH-RV010-Gaming Intel Core i5-13450HX 16GB DDR5 512GB SSD RTX5050 8GB 16 inç WUXGA 165Hz IPS FreeDos Gaming Laptop,53899.0,16.0,512.0,i5,16.0,FreeDOS,rtx5050,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/msi-nb-vector-16-hx-ai-a2xwgg-021tr-ultra-9-275hx-32gb-ddr5-rtx5070-gddr7-8gb-1tb-ssd-16-0-qhd-240hz-w11-fiyati-81643/,MSI NB VECTOR 16 HX AI A2XWGG-021TR ULTRA 9 275HX 32GB DDR5 RTX5070 GDDR7 8GB 1TB SSD 16.0 QHD+ 240Hz W11,94989.0,16.0,1024.0,,32.0,Windows 11,rtx5070,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/msi-nb-crosshair-18-hx-ai-a2xwgkg-014tr-ultra-9-275hx-32gb-ddr5-rtx5070-gddr7-8gb-1tb-ssd-18-0-qhd-240hz-w11-fiyati-81637/,MSI NB CROSSHAIR 18 HX AI A2XWGKG-014TR ULTRA 9 275HX 32GB DDR5 RTX5070 GDDR7 8GB 1TB SSD 18.0 QHD+ 240Hz W11,95199.0,18.0,1024.0,,32.0,Windows 11,rtx5070,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/msi-nb-crosshair-17-hx-ai-d2xwgkg-017tr-ultra-9-275hx-32gb-ddr5-rtx5070-gddr7-8gb-1tb-ssd-17-0-qhd-240hz-w11-fiyati-81634/,MSI NB CROSSHAIR 17 HX AI D2XWGKG-017TR ULTRA 9 275HX 32GB DDR5 RTX5070 GDDR7 8GB 1TB SSD 17.0 QHD+ 240Hz W11,92999.0,17.0,1024.0,,32.0,Windows 11,rtx5070,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/msi-nb-crosshair-17-hx-ai-d2xwgkg-018xtr-ultra-7-255hx-32gb-ddr5-rtx5070-gddr7-8gb-1tb-ssd-17-0-qhd-240hz-dos-fiyati-81632/,MSI NB CROSSHAIR 17 HX AI D2XWGKG-018XTR ULTRA 7 255HX 32GB DDR5 RTX5070 GDDR7 8GB 1TB SSD 17.0 QHD+ 240Hz DOS,84999.0,17.0,1024.0,,32.0,,rtx5070,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/msi-nb-vector-16-hx-ai-a2xwhg-091xtr-ultra-7-255hx-16gb-ddr5-rtx5070ti-gddr7-12gb-1tb-ssd-16-0-fhd-144hz-dos-fiyati-81091/,MSI NB VECTOR 16 HX AI A2XWHG-091XTR ULTRA 7 255HX 16GB DDR5 RTX5070TI GDDR7 12GB 1TB SSD 16.0 FHD+ 144Hz DOS,85999.0,16.0,1024.0,,16.0,,rtx5070,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/asus-vivobook-15-x1504va-nj1499-ih4-intel-core-i7-1355u-40gb-1tb-ssd-freedos-15-6-fhd-tasinabilir-bilgisayar-fiyati-81044/,Asus Vivobook 15 X1504VA-NJ1499 IH4 Intel Core I7-1355U 40GB 1TB SSD Freedos 15.6″ Fhd Taşınabilir Bilgisayar,28399.0,15.6,1024.0,i7,40.0,FreeDOS,integrated,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/gigabyte-gaming-a16-ih1-intel-core-i7-13620h-32gb-ddr5-ram-1tb-m-2-ssd-rtx4050-6gb-75w-16-fhd-165hz-freedos-fiyati-80695/,GIGABYTE GAMING A16 IH1 Intel Core i7-13620H 32GB DDR5 RAM 1TB M.2 SSD RTX4050-6GB 75W 16″ FHD+165Hz Freedos,44399.0,,1024.0,i7,32.0,FreeDOS,rtx4050,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/gigabyte-a16-intel-core-i7-13620h-16gb-ddr5-ram-1tb-m-2-ssd-rtx4050-6gb-75w-16-fhd-165hz-dos-gaming-nb-fiyati-80692/,Gigabyte A16 Intel Core i7-13620H 16GB DDR5 RAM 1TB M.2 SSD RTX4050-6GB 75W 16″ FHD+165Hz Freedos Gaming (Oyuncu) Notebook,40999.0,,1024.0,i7,16.0,FreeDOS,rtx4050,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/msi-thin-15-b13uc-2868xtr-i5-13420h-16gb-ddr4-512gb-ssd-4gb-rtx3050-gddr6-144hz-15-6-fhd-freedos-gaming-oyuncu-notebook-fiyati-80155/,MSI Thin 15 B13UC-2868XTR i5-13420H 16GB DDR4 512GB SSD 4GB RTX3050 GDDR6 144Hz 15.6″ FHD FreeDOS Gaming (Oyuncu) Notebook,27299.0,15.6,512.0,i5,16.0,FreeDOS,rtx3050,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/lenovo-thinkpad-e16-21jn004utx-gen-1-wuxga-win11-pro-notebook-fiyati-72068/,Lenovo ThinkPad E16 21JN004UTX Gen 1 i5-1335U 16GB 512GB SSD 16″ WUXGA Windows11 Pro Notebook,34579.0,,512.0,i5,16.0,Windows 11,integrated,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/msi-cyborg-15-a13vf-893xtr-15-6-amp-quot-144hz-freedos-full-hd-notebook-fiyati-70383/,MSI Cyborg 15 A13VF-893XTR i7-13620H 16GB GDDR6 512GB 8GB RTX4060 15.6″ 144Hz FreeDOS Full HD Notebook,50999.0,15.6,512.0,i7,16.0,FreeDOS,rtx4060,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/gigabyte-aero-x16-1vh93trc94dh-amd-ryzen-ai-r7-350-16gb-1tb-ssd-8gb-gddr7-165hz-w11h-qhd-16-0-gaming-oyuncu-notebook--fiyati-84267/,GIGABYTE AERO X16 1VH93TRC94DH AMD Ryzen AI R7-350 16GB 1TB SSD 8GB GDDR7 165Hz W11H QHD 16.0” Gaming (Oyuncu) Notebook,73199.0,16.0,1024.0,,16.0,,integrated,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/msi-nb-venturepro-17-a2rweg-027xtr-core-7-240h-32gb-ddr5-rtx5050-gddr7-8gb-1tb-ssd-17-3-fhd-144hz-dos-fiyati-84083/,MSI NB VENTUREPRO 17 A2RWEG-027XTR CORE 7 240H 32GB DDR5 RTX5050 GDDR7 8GB 1TB SSD 17.3 FHD 144Hz DOS,68319.0,17.3,1024.0,core7,32.0,,rtx5050,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/asus-vivobook-15-x1504va-nj2273w-i5-1334u-8gb-ram-512gb-ssd-15-6-w11-gri-fiyati-84041/,Asus Vivobook 15 X1504VA-NJ2273W I5-1334U 8GB RAM 512GB SSD 15.6″ W11 Gri,18299.0,15.6,512.0,i5,8.0,Windows 11,integrated,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/msi-modern-15-f1mg-632xtr-core-7-150u-16gb-ddr4-uma-512gb-ssd-15-6-fhd-dos-gri-notebook-fiyati-83507/,MSI Modern 15 F1MG-632XTR CORE 7 150U 16GB DDR4 UMA 512GB SSD 15.6 FHD DOS GRI Notebook,28499.0,15.6,512.0,core7,16.0,,integrated,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/lenovo-x1-carbon-g11-21hns8n400-i7-1355u-32gb-1tb-ssd-14-touch-freedos-backlit-3yr-premier-notebook-fiyati-83501/,Lenovo X1 Carbon G11 21HNS8N400 i7 1355U 32GB 1TB SSD 14″ TOUCH FreeDOS Backlit 3yr Premier Notebook,67599.0,,1024.0,i7,32.0,FreeDOS,integrated,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/msi-nb-vector-18-hx-ai-a2xwig-667tr-ultra-9-275hx-32gb-ddr5-rtx5080-gddr7-16gb-1tb-ssd-18-0-qhd-240hz-w11-fiyati-83462/,MSI NB VECTOR 18 HX AI A2XWIG-667TR ULTRA 9 275HX 32GB DDR5 RTX5080 GDDR7 16GB 1TB SSD 18.0 QHD+ 240Hz W11,129599.0,18.0,1024.0,,32.0,Windows 11,rtx5080,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/msi-nb-cyborg-15-b2rwfkg-207xtr-fiyati-83444/,MSI NB CYBORG 15 B2RWFKG-207XTR CORE 5 210H 16GB DDR5 RTX5060 GDDR7 8GB 512GB SSD 15.6 FHD 144Hz DOS,50999.0,15.6,512.0,core5,16.0,,rtx5060,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/f13mg-631xtr-msi-nb-modern-15-f13mg-631xtr-i5-1334u-8gb-ddr4-uma-512gb-ssd-15-6-fhd-dos-gri-fiyati-83408/,MSI NB MODERN 15 F13MG-631XTR I5-1334U 8GB DDR4 UMA 512GB SSD 15.6 FHD DOS GRI,20299.0,15.6,512.0,i5,8.0,,integrated,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/a2rweg-206xtr-fiyati-83369/,MSI NB VENTUREPRO 15 A2RWEG-206XTR CORE 7 240H 32GB DDR5 RTX5050 GDDR7 8GB 1TB SSD 15.6 FHD 144Hz DOS,64999.0,15.6,1024.0,core7,32.0,,rtx5050,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/hp-elitebook-845-g9-5p721ea-r7-6800u-16gb-512gb-ssd-14-w11pro-fiyati-83336/,HP ELITEBOOK 845 G9 5P721EA R7-6800U 16GB 512GB SSD 14″ W11PRO,56659.0,,512.0,,16.0,Windows 11,integrated,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/hp-elitebook-1040-g9-9g0j5et-u7-155h-16gb-1tb-ssd-14-w11pro-fiyati-83331/,HP ELITEBOOK 1040 G9 9G0J5ET U7-155H 16GB 1TB SSD 14″ W11PRO,75539.0,,1024.0,,16.0,Windows 11,integrated,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/970q1et-fiyati-83330/,HP ELITEBOOK 830 G11 970Q1ET U7-155U 16GB 512GB SSD 13″ W11PRO,54909.0,,512.0,,16.0,Windows 11,integrated,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/b2pk4es-fiyati-83328/,HP ELITEBOOK 660 G11 B2PK4ES U5-125U 8GB 512GB SSD 16″ FDOS,34089.0,,512.0,,8.0,,integrated,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/968l6et-fiyati-83327/,HP 240 G10 968L6ET i5-1335U 8GB 512SSD SSD 14″ FDOS,23709.0,,,i5,8.0,,integrated,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/hp-probook-450-g10-969h2et-i7-1355u-16gb-512ssd-15-6-fdos-fiyati-83322/,HP PROBOOK 450 G10 969H2ET I7-1355U 16GB 512SSD 15.6 FDOS,40359.0,15.6,,i7,16.0,,integrated,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/asus-vivobook-ih3-15-x1504va-nj413-i7-1355u-40gb-1tb-ssd-15-6-fhd-freedos-tasinabilir-bilgisayar-fiyati-82970/,"Asus Vivobook IH3 15 X1504VA-NJ413 i7-1355U 40GB 1TB SSD 15,6″ FHD Freedos Taşınabilir Bilgisayar",27449.0,15.6,1024.0,i7,40.0,FreeDOS,integrated,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/asus-vivobook-ih1-15-x1504va-nj413-i7-1355u-16gb-1tb-ssd-15-6-fhd-freedos-tasinabilir-bilgisayar-fiyati-82964/,"Asus Vivobook IH1 15 X1504VA-NJ413 i7-1355U 16GB 1TB SSD 15,6″ FHD Freedos Taşınabilir Bilgisayar",23999.0,15.6,1024.0,i7,16.0,FreeDOS,integrated,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/asus-vivobook-15-x1504va-nj413-i7-1355u-8gb-1tb-ssd-15-6-fhd-freedos-tasinabilir-bilgisayar-fiyati-82953/,"Asus Vivobook 15 X1504VA-NJ413 i7-1355U 8GB 1TB SSD 15,6″ FHD Freedos Taşınabilir Bilgisayar",22999.0,15.6,1024.0,i7,8.0,FreeDOS,integrated,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/msi-mpg-stealth-18x-hx-ai-a2xwhg-024tr-gamingoyuncu-notebook-fiyati-82556/,MSI MPG Stealth 18X HX AI A2XWHG-024TR Intel Ultra 9 275HX 32GB DDR5 RTX5070TI GDDR7 12GB 2TB SSD 18″ QHD+ 240Hz W11P Gaming(Oyuncu) Notebook,159499.0,,2048.0,,32.0,Windows 11,rtx5070,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/msi-katana-17-hx-b14wfk-217tr-i9-14900hx-32gb-ddr5-rtx5060-gddr7-8gb-1tb-ssd-17-3-qhd-240hz-win11-gaming-notebook-fiyati-82172/,MSI Katana 17 HX B14WFK-217TR I9-14900HX 32GB DDR5 RTX5060 GDDR7 8GB 1TB SSD 17.3 QHD 240Hz Win11 Gaming (Oyuncu) Notebook,94589.0,17.3,1024.0,i9,32.0,Windows 11,rtx5060,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/msi-katana-17-hx-b14wgk-048xtr-i9-14900hx-32gb-ddr5-rtx5070-gddr7-8gb-1tb-ssd-17-3-qhd-240hz-dos-notebook-fiyati-82171/,MSI Katana 17 HX B14WGK-048XTR i9-14900HX 32GB DDR5 RTX5070 GDDR7 8GB 1TB SSD 17.3 QHD 240Hz DOS Gaming (Oyuncu) Notebook,95299.0,17.3,1024.0,i9,32.0,,rtx5070,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/msi-katana-17-hx-b14wgk-046xtr-i7-14650hx-32gb-ddr5-rtx5070-gddr7-8gb-1tb-ssd-17-3-qhd-240hz-dos-notebook-fiyati-82157/,MSI Katana 17 HX B14WGK-046XTR i7-14650HX 32GB DDR5 RTX5070 GDDR7 8GB 1TB SSD 17.3 QHD 240Hz DOS Gaming (Oyuncu) Notebook,91599.0,17.3,1024.0,i7,32.0,,rtx5070,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/msi-katana-17-hx-b14wfk-215xtr-i7-14650hx-16gb-ddr5-rtx5060-gddr7-8gb-1tb-ssd-17-3-qhd-240hz-dos-notebook-fiyati-82135/,MSI Katana 17 HX B14WFK-215XTR i7-14650HX 16GB DDR5 RTX5060 GDDR7 8GB 1TB SSD 17.3 QHD 240Hz DOS Gaming (Oyuncu) Notebook,74699.0,17.3,1024.0,i7,16.0,,rtx5060,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/msi-nb-crosshair-a17-hx-d8wgkg-012xtr-r9-8940hx-32gb-ddr5-rtx5070-gddr7-8gb-1tb-ssd-17-0-qhd-240hz-dos-notebook-fiyati-82016/,MSI NB CROSSHAIR A17 HX D8WGKG-012XTR R9 8940HX 32GB DDR5 RTX5070 GDDR7 8GB 1TB SSD 17.0 QHD+ 240Hz DOS Notebook,88999.0,17.0,1024.0,,32.0,,rtx5070,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/msi-nb-stealth-a16-ai-a3xwhg-062tr-r9-ai-hx-370-32gb-lpddr5x-rtx5070ti-gddr7-12gb-2tb-ssd-16-0-qhd-oled-240hz-w11-notebook-fiyati-81820/,MSI NB STEALTH A16 AI+ A3XWHG-062TR R9 AI HX 370 32GB LPDDR5X RTX5070TI GDDR7 12GB 2TB SSD 16.0 QHD+ OLED 240Hz W11 Notebook,127599.0,16.0,2048.0,,32.0,Windows 11,rtx5070,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/msi-nb-vector-17-hx-ai-a2xwhg-086tr-ultra-7-255hx-32gb-ddr5-rtx5070ti-gddr7-12gb-1tb-ssd-17-0-qhd-240hz-w11-fiyati-81644/,MSI NB VECTOR 17 HX AI A2XWHG-086TR ULTRA 7 255HX 32GB DDR5 RTX5070TI GDDR7 12GB 1TB SSD 17.0 QHD+ 240Hz W11,101879.0,17.0,1024.0,,32.0,Windows 11,rtx5070,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/msi-nb-crosshair-16-hx-ai-d2xwgkg-047xtr-ultra-9-275hx-32gb-ddr5-rtx5070-gddr7-8gb-1tb-ssd-16-0-qhd-240hz-dos-fiyati-81641/,MSI NB CROSSHAIR 16 HX AI D2XWGKG-047XTR ULTRA 9 275HX 32GB DDR5 RTX5070 GDDR7 8GB 1TB SSD 16.0 QHD+ 240Hz DOS,96999.0,16.0,1024.0,,32.0,,rtx5070,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/hp-250-g10-b2ph6es-ih4-i5-1334u-24gb-1tb-ssd-15-6-freedos-fiyati-81434/,HP 250 G10 B2PH6ES IH4 i5-1334U 24GB 1TB SSD 15.6″ FreeDOS,20119.0,15.6,1024.0,i5,24.0,FreeDOS,integrated,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/hp-250-g10-b2ph6es-ih3-i5-1334u-24gb-512gb-ssd-15-6-freedos-fiyati-81433/,HP 250 G10 B2PH6ES IH3 i5-1334U 24GB 512GB SSD 15.6″ FreeDOS,19019.0,15.6,512.0,i5,24.0,FreeDOS,integrated,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/hp-250-g10-b2ph6es-ih2-i5-1334u-16gb-1tb-ssd-15-6-freedos-fiyati-81431/,HP 250 G10 B2PH6ES IH2 i5-1334U 16GB 1TB SSD 15.6″ FreeDOS,19519.0,15.6,1024.0,i5,16.0,FreeDOS,integrated,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/hp-250-g10-b2ph6es-ih1-i5-1334u-16gb-512gb-ssd-15-6-freedos-fiyati-81430/,HP 250 G10 B2PH6ES IH1 i5-1334U 16GB 512GB SSD 15.6″ FreeDOS,18419.0,15.6,512.0,i5,16.0,FreeDOS,integrated,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/hp-250-g10-b2ph6es-i5-1334u-8gb-512gb-ssd-15-6-freedos-notebook-fiyati-81421/,HP 250 G10 B2PH6ES i5-1334U 8GB 512GB SSD 15.6″ FreeDOS,17819.0,15.6,512.0,i5,8.0,FreeDOS,integrated,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/hp-250-g10-b2nc3es-ih6-i3-1315u-40gb-1tb-ssd-15-6-fhd-freedos-fiyati-81409/,HP 250 G10 B2NC3ES IH6 i3-1315U 40GB 1TB SSD 15.6 FHD FreeDOS,18419.0,15.6,1024.0,i3,40.0,FreeDOS,integrated,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/hp-250-g10-b2nc3es-ih5-i3-1315u-40gb-512gb-ssd-15-6-fhd-freedos-fiyati-81407/,HP 250 G10 B2NC3ES IH5 i3-1315U 40GB 512GB SSD 15.6 FHD FreeDOS,17369.0,15.6,512.0,i3,40.0,FreeDOS,integrated,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/hp-250-g10-b2nc3es-ih4-i3-1315u-24gb-1tb-ssd-15-6-fhd-freedos-fiyati-81406/,HP 250 G10 B2NC3ES IH4 i3-1315U 24GB 1TB SSD 15.6 FHD FreeDOS,17269.0,15.6,1024.0,i3,24.0,FreeDOS,integrated,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/hp-250-g10-b2nc3es-ih3-i3-1315u-24gb-512gb-ssd-15-6-fhd-freedos-fiyati-81404/,HP 250 G10 B2NC3ES IH3 i3-1315U 24GB 512GB SSD 15.6 FHD FreeDOS,16179.0,15.6,512.0,i3,24.0,FreeDOS,integrated,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/hp-250-g10-b2nc3es-ih2-i3-1315u-16gb-1tb-ssd-15-6-fhd-freedos-fiyati-81401/,HP 250 G10 B2NC3ES IH2 i3-1315U 16GB 1TB SSD 15.6 FHD FreeDOS,16669.0,15.6,1024.0,i3,16.0,FreeDOS,integrated,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/hp-250-g10-b2nc3es-ih1-i3-1315u-16gb-512gb-ssd-15-6-fhd-freedos-fiyati-81400/,HP 250 G10 B2NC3ES IH1 i3-1315U 16GB 512GB SSD 15.6 FHD FreeDOS,15579.0,15.6,512.0,i3,16.0,FreeDOS,integrated,2025-10-16 22:26:46,incehesap
https://www.incehesap.com/asus-vivobook-15-x1504va-intel-core-i7-1355u-12gb-512gb-ssd-freedos-15-6-fhd-tasinabilir-bilgisayar-fiyati-81130/,Asus Vivobook 15 X1504VA-NJ1499 Intel Core I7-1355U 12GB 512GB SSD Freedos 15.6″ Fhd Taşınabilir Bilgisayar,22899.0,15.6,512.0,i7,12.0,FreeDOS,integrated,2025-10-16 22:26:46,incehesap
